//////////// MONGOL_EXTRASUN
//Amb			Amb_Obj	Dir			Sky top			Sky bot		SunCore		SunCorona	SunSz	SprSz	SprBght	Shdw	LightShd	PoleShd	FarClp	FogSt	LightOnGround	LowCloudsRGB	BottomCloudRGB	WaterRGBA			Alpha1	RGB1			Alpha2	RGB2		CloudAlpha
//Midnight
20 20 20	96 152 215	255 255 255	0 23 24 	0 23 24	0 0 0	0 0 0	0.00 0.00 0.00 0 0 0	1000.00 10.00 0.20 0 0 0	23 28 30	55 55 66 240	255 64 64 12	255 88 66 66	155 0 0
//
////////////// MONGOL_SMOG_SUN
//Amb			Amb_Obj	Dir			Sky top			Sky bot		SunCore		SunCorona	SunSz	SprSz	SprBght	Shdw	LightShd	PoleShd	FarClp	FogSt	LightOnGround	LowCloudsRGB	BottomCloudRGB	WaterRGBA			Alpha1	RGB1			Alpha2	RGB2		CloudAlpha
//Midnight
20 20 20	96 152 215	255 255 255	0 23 24 	0 23 24	0 0 0	0 0 0	0.00 0.00 0.00 0 0 0	1000.00 10.00 0.20 0 0 0	23 28 30	55 55 66 240	255 64 64 12	255 88 66 66	155 0 0
//5AM
20 20 20	96 152 215	255 255 255	0 23 24 	0 23 24	0 0 0	0 0 0	0.00 0.00 0.00 0 0 0	1000.00 10.00 0.20 0 0 0	23 28 30	55 55 66 240	255 64 64 12	255 88 66 66	155 0 0
//6AM
16 12 8	 	225 225 225	255 255 255	103 112 73	147 158 112	255 128 0	255 128 0	9.40 1.00 1.00 140 100 0	500.00 100.00 0.80 30 20 0	120 92 88	185 160 160 220 180 66 66 66	255 139 114 40	80 90 0
//7AM
68 68 4 	225 225 225	255 255 255	84 101 84	132 146 124	  255 128 0	255 128 0	7.20 1.00 0.00 100 50 75	600.00 100.00 0.50 200 200 240	225 225 255	145 170 170 240	255 106 64 57	255 142 112 10	185 205 0
//Midday
68 68 4 	225 225 225	255 255 255	103 112 73	147 158 112		255 105 0    	255 98 0	7.10 1.00 0.00 236 0 190	700.00 100.00 1.00 200 200 240	225 225 255	140 200 255 190 190 64 74 67	255 162 120 20	185 205 0
//7PM					
68 68 4 	225 225 225	255 255 255	60 50 52	137 100 84	222 88 0	122 55 0	1.00 0.00 0.40 110 40 75	800.00 100.00 0.80 60 30 10	225 185 65	140 200 255 190 190 64 84 84	255 162 130 14	185 205 0
//8PM
15 5 0	        96 152 215	255 255 255	0 31 32   	38 40 103	255 128 0	255 128 0	0.00 0.00 0.70 100 60 0 	750.00 80.00 1.00 70 40 10	0 0 0	122 126 134 240	255 64 66 66	255 149 114 20	155 0 0
//10PM						
20 20 20	96 152 215	255 255 255	0 23 24 	0 31 32	0 0 0	0 0 0	0.00 0.00 0.00 0 0 0	1000.00 10.00 0.20 0 0 0	23 28 30	55 55 66 240	255 64 64 12	255 88 66 66	155 0 0
//Å@
//////////// MONGOL_CLOUD
//Amb			Amb_Obj	Dir			Sky top			Sky bot		SunCore		SunCorona	SunSz	SprSz	SprBght	Shdw	LightShd	PoleShd	FarClp	FogSt	LightOnGround	LowCloudsRGB	BottomCloudRGB	WaterRGBA			Alpha1	RGB1			Alpha2	RGB2		CloudAlpha
//Midnight
20 20 20	96 152 215	255 255 255	0 23 24 	0 23 24	0 0 0	0 0 0	0.00 0.00 0.00 0 0 0	1000.00 10.00 0.20 0 0 0	23 28 30	55 55 66 240	255 64 64 12	255 88 66 66	155 0 0
//5AM
20 20 20	96 152 215	255 255 255	0 23 24 	0 23 24	0 0 0	0 0 0	0.00 0.00 0.00 0 0 0	1000.00 10.00 0.20 0 0 0	23 28 30	55 55 66 240	255 64 64 12	255 88 66 66	155 0 0
//6AM
12 12 12	153 153 153	255 255 255	41 46 47	81 86 87	0 0 0	10 0 0	3.40 0.90 1.00 200 100 0	400.00 5.00 0.90 100 34 25	160 160 160	62 72 77 190 190 88 64 64	255 66 51 45	90 120 100
//7AM
21 21 21	175 173 197	255 255 255	123 123 123	149 159 169	0 0 0	0 0 0	0.00 0.70 0.50 80 80 0	700.00 55.00 0.80 120 40 40	140 140 140	107 117 122 190 190 80 61 81	255 48 48 48	160 200 0
//Midday
33 33 33	171 161 141	255 255 255	120 129 129	168 172 178	10 10 0	10 0 0	1.00 0.50 0.30 60 50 60	750.00 55.00 0.30 120 100 100	140 140 140	128 128 128 190 190 124 124 124	255 48 48 48	160 200 0
//7PM
23 23 23	171 161 151	255 255 255	120 120 125	150 170 179	10 10 0	10 0 0	3.50 1.00 0.30 60 50 0	700.00 55.00 0.80 120 40 40	140 140 140	123 123 124 190 190 124 124 124	255 48 48 48	120 131 0
//8PM
11 11 19	90 90 84	255 255 255	90 90 95	110 110 110	0 0 0	0 0 0	2.00 1.90 0.80 80 80 0	800.00 5.00 1.00 120 40 40	50 50 50	132 176 189 190 190 38 64 99	255 48 48 48	90 55 0
//10PM
11 11 19	90 90 84	255 255 255	30 30 35	40 40 40	0 0 0	0 0 0	1.00 0.20 0.70 200 100 0	800.00 5.00 0.20 70 27 10	60 60 60	80 105 144 190 190 38 64 98	255 0 55 20	90 120 0
//
//////////// CANADA_SUN
//Amb			Amb_Obj	Dir			Sky top			Sky bot		SunCore		SunCorona	SunSz	SprSz	SprBght	Shdw	LightShd	PoleShd	FarClp	FogSt	LightOnGround	LowCloudsRGB	BottomCloudRGB	WaterRGBA			Alpha1	RGB1			Alpha2	RGB2		CloudAlpha
//Midnight
8 8 0	96 152 215	255 255 255	0 0 20	  0 0 20 	10 10 0	10 0 0	1.00 1.00 0.80 60 50 0	1400.00 -200.00 0.20 30 20 0	0 0 0	120 120 125 240 200 124 124 124	255 30 30 32	0 120 0
//5AM
8 8 0	96 152 215	255 255 255	0 0 20	  0 0 20 	10 10 0	10 0 0	1.00 1.00 0.80 60 50 0	1400.00 -200.00 0.20 30 20 0	0 0 0	120 120 125 240 200 124 124 124	255 30 30 32	0 120 0
//6AM
22 20 15 	210 204 192	255 255 255	42 74 153    	193 150 48	255 128 0	255 128 0	9.40 1.00 0.30 140 100 0	1400.00 100.00 0.80 100 34 25	120 92 88	185 160 160 220 180 66 66 66	255 139 114 10	80 90 0
//7AM
14 12 8 	225 225 225	255 255 255	26 44 159	85 122 249	  255 128 0	255 128 0	7.20 1.00 0.00 100 50 75	1350.00 100.00 0.50 200 200 240	225 225 255	145 170 170 240	255 106 64 57	255 142 102 10	185 205 0
//Midday
16 12 8	 	225 225 225	255 255 255	28 44 152	62 104 249		255 105 0    	255 98 0	7.10 1.00 0.00 236 0 190	1400.00 100.00 1.00 200 200 240	225 225 255	140 200 255 190 190 64 74 67	255 162 120 20	185 205 0
//7PM					
12 10 5  	225 202 165	255 255 255	76 104 252	220 197 114	222 88 0	122 55 0	5.90 0.00 0.80 110 40 75	1300.00 100.00 0.80 60 30 10	225 185 65	140 200 255 190 190 64 84 84	255 162 130 14	185 205 0
//8PM                                        
11 4 0	       96 152 215	255 255 255	22 23 61   	38 40 103	     255 128 0	5 8 0	1.00 1.00 0.70 160 100 0 	1400.00 80.00 1.00 40 30 10	0 0 0	122 126 134 240	255 64 124 107 255	190 140 14	155 0 0
//10PM						
8 8 0	96 152 215	255 255 255	0 0 35	0 0 35 	10 10 0	10 0 0	1.00 1.00 0.80 60 50 0	1400.00 -200.00 0.20 30 20 0	0 0 0	120 120 125 240 200 124 124 124	255 30 30 32	0 120 0
//
////////////// CANADA_EXTRASUN
//Amb			Amb_Obj	Dir			Sky top			Sky bot		SunCore		SunCorona	SunSz	SprSz	SprBght	Shdw	LightShd	PoleShd	FarClp	FogSt	LightOnGround	LowCloudsRGB	BottomCloudRGB	WaterRGBA			Alpha1	RGB1			Alpha2	RGB2		CloudAlpha
//Midnight
8 8 0	96 152 215	255 255 255	0 0 20	  0 0 20 	10 10 0	10 0 0	1.00 1.00 0.80 60 50 0	1300.00 -200.00 0.20 30 20 0	0 0 0	120 120 125 240 200 124 124 124	255 30 30 32	0 120 0
//5AM
8 8 0	96 152 215	255 255 255	0 0 20	  0 0 20 	10 10 0	10 0 0	1.00 1.00 0.80 60 50 0	1300.00 -200.00 0.20 30 20 0	0 0 0	120 120 125 240 200 124 124 124	255 30 30 32	0 120 0
//6AM
22 18 12 	210 194 182	255 255 255	52 90 164  	193 160 48	255 128 0	255 128 0	9.40 1.00 1.00 140 100 0	1300.00 100.00 0.80 100 34 25	120 92 88	185 160 160 220 180 66 66 66	255 139 114 10	80 90 0
//7AM
12 12 4 	225 225 225	255 255 255	24 33 128	109 140 250	255 128 0	255 128 0	8.20 0.20 0.80 100 50 75	1400.00 100.00 0.50 70 70 205	225 225 255	145 170 170 240	255 106 64 65	255 144 136 20	185 205 0
//Midday
16 12 8	 	225 225 225	255 255 255	26 44 144	106 136 250		255 255 0    	255 98 0	7.10 1.00 0.00 236 0 190	1350.00 100.00 1.00 24 24 82	225 225 255	140 200 255 190 190 64 104 87	255 166 114 20	185 205 0
//7PM					    
12 10 5  	225 202 165	255 255 255	76 104 252	220 197 114	222 88 0	122 55 0	5.90 0.00 0.80 110 40 75	1300.00 100.00 0.80 24 24 82	255 225 215	140 200 255 190 190 64 	84 84	255 162 130 14 185 205 0
//8PM
11 4 0	      96 152 215	255 255 255	22 23 61   	38 40 103	     255 128 0	5 8 0	1.00 1.00 0.70 160 100 0 	1400.00 80.00 1.00 10 30 40	0 0 0	122 126 134 240	255 64 124 107 255	190 140 14	155 0 0
//10PM						
8 8 0	96 152 215	255 255 255	0 0 35	0 0 35 	10 10 0	10 0 0	1.00 1.00 0.80 60 50 0	1400.00 -200.00 0.20 30 20 0	0 0 0	120 120 125 240 200 124 124 124	255 30 30 32	0 120 0
//	                                   
//////////// CANADA_CLOUD
//Amb			Amb_Obj	Dir			Sky top			Sky bot		SunCore		SunCorona	SunSz	SprSz	SprBght	Shdw	LightShd	PoleShd	FarClp	FogSt	LightOnGround	LowCloudsRGB	BottomCloudRGB	WaterRGBA			Alpha1	RGB1			Alpha2	RGB2		CloudAlpha
//Midnight
8 8 0	        90 90 84	255 255 255	20 20 20	30 30 30 	10 10 0	10 0 0	1.00 1.00 0.80 60 50 0	1000.00 -200.00 0.20 30 20 0	0 0 0	120 120 125 240 200 124 124 124	255 30 30 32	0 120 0
//5AM
8 8 0	        90 90 84	255 255 255	20 20 20	30 30 30 	10 10 0	10 0 0	1.00 1.00 0.80 60 50 0	1000.00 -200.00 0.20 30 20 0	0 0 0	120 120 125 240 200 124 124 124	255 30 30 32	0 120 0
//6AM
12 12 12	153 153 153	255 255 255	41 46 47	81 86 87	0 0 0	10 0 0	3.40 0.90 1.00 200 100 0	1200.00 5.00 0.90 100 34 25	160 160 160	62 72 77 190 190 88 64 64	255 66 51 45	90 120 100
//7AM
21 21 21	175 173 197	255 255 255	123 123 123	149 159 169	0 0 0	0 0 0	0.00 0.70 0.50 80 80 0	1300.00 55.00 0.80 120 40 40	140 140 140	107 117 122 190 190 80 61 81	255 48 48 48	160 200 0
//Midday
33 33 33	171 161 141	255 255 255	120 129 129	168 172 178	10 10 0	10 0 0	1.00 0.50 0.30 60 50 60	1200.00 55.00 0.30 120 100 100	140 140 140	128 128 128 190 190 124 124 124	255 48 48 48	160 200 0
//7PM
23 23 23	171 161 151	255 255 255	120 120 125	150 170 179	10 10 0	10 0 0	3.50 1.00 0.30 60 50 0	1100.00 55.00 0.80 120 40 40	140 140 140	123 123 124 190 190 124 124 124	255 48 48 48	120 131 0
//8PM
31 31 39	90 90 84	255 255 255	90 90 90	110 110 110	0 0 0	0 0 0	2.00 1.90 0.80 80 80 0	1000.00 5.00 1.00 120 40 40	50 50 50	132 176 189 190 190 38 64 99	255 48 48 48	90 55 0
//10PM
8 8 0	        90 90 84	255 255 255	20 20 20	30 30 30 	10 10 0	10 0 0	1.00 1.00 0.80 60 50 0	1000.00 -200.00 0.20 30 20 0	0 0 0	120 120 125 240 200 124 124 124	255 30 30 32	0 120 0
//
//////////// CANADA_RAIN
//Amb			Amb_Obj	Dir			Sky top			Sky bot		SunCore		SunCorona	SunSz	SprSz	SprBght	Shdw	LightShd	PoleShd	FarClp	FogSt	LightOnGround	LowCloudsRGB	BottomCloudRGB	WaterRGBA			Alpha1	RGB1			Alpha2	RGB2		CloudAlpha
//Midnight
8 8 0	        90 90 84	255 255 255	20 20 20	30 30 30 	10 10 0	10 0 0	1.00 1.00 0.80 60 50 0	400.00 -200.00 0.20 30 20 0	0 0 0	120 120 125 240 200 124 124 124	255 30 30 32	0 120 0
//5AM
8 8 0	        90 90 84	255 255 255	20 20 20	30 30 30 	10 10 0	10 0 0	1.00 1.00 0.80 60 50 0	400.00 -200.00 0.20 30 20 0	0 0 0	120 120 125 240 200 124 124 124	255 30 30 32	0 120 0
//6AM
12 12 12	153 153 153	255 255 255	41 46 47	81 86 87	0 0 0	10 0 0	3.40 0.90 1.00 200 100 0	500.00 5.00 0.90 100 34 25	0 0 0	62 72 77 190 190 88 64 64	255 66 51 45	90 120 100
//7AM
21 21 21	175 173 197	255 255 255	123 123 123	149 159 169	0 0 0	0 0 0	0.00 0.70 0.50 80 80 0	400.00 55.00 0.80 120 40 40	0 0 0	107 117 122 190 190 80 61 81	255 48 48 48	160 200 0
//Midday
33 33 33	171 161 141	255 255 255	120 129 139	168 172 178	10 10 0	10 0 0	1.00 0.50 0.30 60 50 60	400.00 55.00 0.30 120 100 100	0 0 0	128 128 128 190 190 124 124 124	255 48 48 48	160 200 0
//7PM
23 23 23	171 161 151	255 255 255	120 120 125	150 170 179	10 10 0	10 0 0	3.50 1.00 0.30 60 50 0	500.00 55.00 0.80 120 40 40	0 0 0	123 123 124 190 190 124 124 124	255 48 48 48	120 131 0
//8PM
31 31 39	90 90 84	255 255 255	90 90 90	110 110 110	0 0 0	0 0 0	2.00 1.90 0.80 80 80 0	600.00 5.00 1.00 120 40 40	0 0 0	132 176 189 190 190 38 64 99	255 48 48 48	90 55 0
//10PM
8 8 0	        90 90 84	255 255 255	20 20 20	30 30 30 	10 10 0	10 0 0	1.00 1.00 0.80 60 50 0	400.00 -200.00 0.20 30 20 0	0 0 0	120 120 125 240 200 124 124 124	255 30 30 32	0 120 0
//
//////////// CANADA_FOG
//Amb			Amb_Obj	Dir			Sky top			Sky bot		SunCore		SunCorona	SunSz	SprSz	SprBght	Shdw	LightShd	PoleShd	FarClp	FogSt	LightOnGround	LowCloudsRGB	BottomCloudRGB	WaterRGBA			Alpha1	RGB1			Alpha2	RGB2		CloudAlpha
//Midnight
8 8 0	90 90 84	255 255 255	0 40 40 	0 40 40 	10 10 0	10 0 0	1.00 1.00 0.80 60 50 0	250.00 -200.00 0.20 30 20 0	0 0 0	120 120 125 240 200 124 124 124	255 30 30 32	0 120 0
//5AM
12 12 4	90 90 84	255 255 255	30 30 35 	0 40 40 	10 10 0	10 0 0	0.00 1.00 0.90 60 50 0	350.00 -200.00 0.30 70 27 10	0 0 0	120 120 125 170 120 124 124 124	255 30 30 32	0 120 0
//6A
9 9 0	121 121 121	255 255 255	35 35 45	55 55 55	0 10 0	10 0 0	3.40 0.90 0.70 60 50 0	350.00 -200.00 0.80 100 34 25	0 0 0	128 128 125 170 120 124 124 124	255 30 30 32	0 120 100
//7AM
14 14 14	181 171 161	255 255 255	119 124 134	120 120 134	10 10 0	10 0 0	2.50 0.70 0.70 60 50 0	850.00 -100.00 0.60 120 40 40	50 50 50	128 128 125 170 120 124 124 124	255 30 30 32	160 200 0
//Midday
13 13 13	161 161 151	255 255 255	116 119 127	131 132 137	10 10 0	10 0 0	1.00 0.50 0.50 60 50 60	1450.00 -500.00 0.30 120 100 100	50 50 50	128 128 128 170 120 124 124 124	255 30 30 32	160 200 0
//7PM
13 13 13	171 161 151	255 255 255	116 119 129	130 130 140	10 10 0	10 0 0	3.50 1.00 0.50 60 50 0	650.00 -80.00 0.80 120 40 40	50 50 50	123 123 124 170 120 124 124 124	255 30 30 32	160 200 0
//8PM
4 4 0	90 90 84	255 255 255	41 40 50	55 53 50	10 10 0	10 0 0	2.00 1.00 1.00 60 50 0	600.00 -80.00 1.00 120 40 40	0 0 0	122 121 124 170 120 124 124 124	255 30 30 32	0 120 0
//10PM
5 5 0	90 90 84	255 255 255	30 30 35	40 40 40	10 10 0	10 0 0	1.00 1.00 0.90 60 50 0	500.00 -80.00 0.30 70 27 10	0 0 0	123 124 120 170 120 124 124 124	255 30 30 32	0 120 0
//
//////////// GREENLAND_SUN
//Amb			Amb_Obj	Dir			Sky top			Sky bot		SunCore		SunCorona	SunSz	SprSz	SprBght	Shdw	LightShd	PoleShd	FarClp	FogSt	LightOnGround	LowCloudsRGB	BottomCloudRGB	WaterRGBA			Alpha1	RGB1			Alpha2	RGB2		CloudAlpha
//Midnight
60 130 220      179 213 240	255 255 255	125 145 255	164 177 255	255 163 155	255 163 155	1.20 1.00 0.10 150 0 150	 900.00 100.00 1.00 0 0 0	0 0 0	80 105 144 190 0 0 0 0	0 0 0 0	0 0 0
//5AM
60 130 220  	179 213 240	255 255 255	125 145 255	164 177 255	  255 163 155	255 163 155	1.20 1.00 0.10 150 0 150	 850.00 100.00 0.90 0 0 0	0 0 0	80 105 144 190 0 0 0 0	0 0 0 0	0 0 0
//6AM
60 130 220 	179 213 240	255 255 255	125 145 255	164 177 255	  255 163 155	255 163 155	1.20 1.00 0.10 150 0 150	 800.00 10.00 0.80 0 0 0	0 0 0	80 105 144 190 0 0 0 0	0 0 0 0	0 0 0
//7AM
60 130 220 	179 213 240	255 255 255	125 145 255	164 177 255	  255 163 155	255 163 155	1.20 1.00 0.10 150 0 150	 700.00 100.00 0.50 0 0 0	0 0 0	80 105 144 190 0 0 0 0	0 0 0 0	0 0 0
//Midday
147 185 236 	220 235 248	255 255 255	240 245 255	240 245 255	255 163 155	255 163 155	1.20 1.00 0.10 150 0 150	 800.00 100.00 1.00 0 0 0	0 0 0	80 105 144 190 0 0 0 0	0 0 0 0	0 0 0
//7PM					
60 130 220 	179 213 240	255 255 255	125 145 255	164 177 255	255 163 155	255 163 155	1.20 1.00 0.10 150 0 150	 740.00 100.00 0.80 0 0 0	0 0 0	80 105 144 190 0 0 0 0	0 0 0 0	0 0 0
//8PM                                         
60 130 220 	179 213 240	255 255 255	125 145 255	164 177 255	255 163 155	255 163 155	1.20 1.00 0.10 150 0 150	 800.00 100.00 1.00 0 0 0	0 0 0	80 105 144 190 0 0 0 0	0 0 0 0	0 0 0
//10PM						
60 130 220 	179 213 240	255 255 255	125 145 255	164 177 255	255 163 155	255 163 155	1.20 1.00 0.10 150 0 150	 900.00 100.00 1.00 0 0 0	0 0 0	80 105 144 190 0 0 0 0	0 0 0 0	0 0 0
//
/////////////// GREENLAND_EXTRASUN
//Amb			Amb_Obj	Dir			Sky top			Sky bot		SunCore		SunCorona	SunSz	SprSz	SprBght	Shdw	LightShd	PoleShd	FarClp	FogSt	LightOnGround	LowCloudsRGB	BottomCloudRGB	WaterRGBA			Alpha1	RGB1			Alpha2	RGB2		CloudAlpha
//Midnight
60 130 220 	179 213 240	255 255 255	125 145 255	164 177 255	255 163 155	255 163 155	1.50 1.00 0.10 150 0 150	 1000.00 100.00 1.00 0 0 0	0 0 0	80 105 144 190 0 0 0 0	0 0 0 0	0 0 0
//5AM
60 130 220 	179 213 240	255 255 255	125 145 255	164 177 255     255 163 155	255 163 155	1.50 1.00 0.10 150 0 150	 1200.00 100.00 1.00 0 0 0	0 0 0	80 105 144 190 0 0 0 0	0 0 0 0	0 0 0
//6AM
60 130 220 	179 213 240	255 255 255	125 145 255	164 177 255	255 163 155	255 163 155	1.50 1.00 0.10 150 0 150	 950.00 10.00 0.80 0 0 0	0 0 0	80 105 144 190 0 0 0 0	0 0 0 0	0 0 0
//7AM
60 130 220 	220 235 248	255 255 255	164 227 255	255 244 255	255 163 155	255 163 155	1.50 1.00 0.10 150 0 150	 1100.00 100.00 0.50 0 0 0	0 0 0	80 105 144 190 0 0 0 0	0 0 0 0	0 0 0
//Midday
147 185 236 	255 255 255	255 255 255	240 245 255	240 245 255	255 163 155	255 163 155	1.50 1.00 0.10 150 0 150	 1050.00 100.00 1.00 0 0 0	0 0 0	80 105 144 190 0 0 0 0	0 0 0 0	0 0 0
//7PM					    
60 130 220 	179 213 240	255 255 255	125 145 255	164 177 255	255 163 155	255 163 155	1.50 1.00 0.10 150 0 150	 1100.00 100.00 0.80 0 0 0	0 0 0	80 105 144 190 0 0 0 0	0 0 0 0	0 0 0
//8PM
60 130 220 	179 213 240	255 255 255	125 145 255	164 177 255	255 163 155	255 163 155	1.50 1.00 0.10 150 0 150	 1050.00 10.00 0.80 0 0 0	0 0 0	80 105 144 190 0 0 0 0	0 0 0 0	0 0 0
//10PM						
60 130 220 	179 213 240	255 255 255	125 145 255	164 177 255	255 163 155	255 163 155	1.50 1.00 0.10 150 0 150	 950.00 100.00 1.00 0 0 0	0 0 0	80 105 144 190 0 0 0 0	0 0 0 0	0 0 0
//
////////// GREENLAND_CLOUD
//Amb			Amb_Obj	Dir			Sky top			Sky bot		SunCore		SunCorona	SunSz	SprSz	SprBght	Shdw	LightShd	PoleShd	FarClp	FogSt	LightOnGround	LowCloudsRGB	BottomCloudRGB	WaterRGBA			Alpha1	RGB1			Alpha2	RGB2		CloudAlpha
//Midnight
